3000
#Neutron PDFs for Ar 1 
#dr G_K(r) R(r) rho(r) G(r) g(r) D(r) T(r)
46.350000 0.000219 577.222297 0.021381 0.000747 1.000060 0.002723 45.384256
46.370000 0.000000 577.685886 0.021380 0.000000 1.000000 0.000000 45.401115
46.390000 -0.000277 578.140378 0.021378 -0.000947 0.999924 -0.003452 45.417245
46.410000 0.000073 578.694544 0.021380 0.000249 1.000020 0.000909 45.441188
46.430000 0.000146 579.205002 0.021381 0.000499 1.000040 0.001818 45.461680
46.450000 -0.000128 579.660625 0.021379 -0.000437 0.999965 -0.001592 45.477852
46.470000 0.000292 580.226623 0.021382 0.000999 1.000080 0.003640 45.502665
46.490000 0.000073 580.691332 0.021380 0.000250 1.000020 0.000910 45.519518
46.510000 -0.000186 581.149802 0.021379 -0.000637 0.999949 -0.002322 45.535867
46.530000 -0.000047 581.671820 0.021380 -0.000163 0.999987 -0.000592 45.557179
46.550000 0.000000 582.179536 0.021380 0.000000 1.000000 0.000000 45.577354
46.570000 0.000036 582.685732 0.021380 0.000125 1.000010 0.000456 45.597392
46.590000 -0.000146 583.157162 0.021379 -0.000501 0.999960 -0.001825 45.614693
46.610000 -0.000259 583.639847 0.021378 -0.000889 0.999929 -0.003240 45.632860
46.630000 -0.000375 584.122131 0.021378 -0.001290 0.999897 -0.004703 45.650980
46.650000 -0.000233 584.646111 0.021379 -0.000802 0.999936 -0.002923 45.672341
46.670000 0.000255 585.225938 0.021381 0.000878 1.000070 0.003199 45.698045
46.690000 0.000109 585.704204 0.021381 0.000376 1.000030 0.001371 45.715800
46.710000 -0.000277 586.143957 0.021378 -0.000954 0.999924 -0.003476 45.730535
46.730000 -0.000609 586.592619 0.021376 -0.002097 0.999833 -0.007641 45.745952
46.750000 -0.000215 587.158255 0.021379 -0.000741 0.999941 -0.002701 45.770474
46.770000 0.000364 587.754188 0.021382 0.001257 1.000100 0.004579 45.797336
46.790000 -0.000204 588.165212 0.021379 -0.000704 0.999944 -0.002565 45.809774
46.810000 0.000036 588.706987 0.021380 0.000126 1.000010 0.000458 45.832380
46.830000 0.000036 589.210155 0.021380 0.000126 1.000010 0.000459 45.851962
46.850000 0.000182 589.737127 0.021381 0.000629 1.000050 0.002294 45.873379
46.870000 -0.000102 590.194709 0.021379 -0.000353 0.999972 -0.001285 45.889383
46.890000 -0.000066 590.704410 0.021380 -0.000227 0.999982 -0.000826 45.909423
46.910000 -0.000335 591.164674 0.021378 -0.001160 0.999908 -0.004226 45.925606
46.930000 0.000036 591.729221 0.021380 0.000126 1.000010 0.000459 45.949873
46.950000 0.000328 592.281057 0.021382 0.001135 1.000090 0.004137 45.973133
46.970000 -0.000124 592.712272 0.021379 -0.000429 0.999966 -0.001564 45.987014
46.990000 0.000036 593.243240 0.021380 0.000126 1.000010 0.000460 46.008620
47.010000 0.000073 593.754280 0.021380 0.000253 1.000020 0.000921 46.028663
47.030000 0.000036 594.253660 0.021380 0.000126 1.000010 0.000460 46.047785
47.050000 -0.000062 594.743134 0.021380 -0.000215 0.999983 -0.000783 46.066123
47.070000 -0.000324 595.206010 0.021378 -0.001126 0.999911 -0.004102 46.082387
47.090000 0.000036 595.770903 0.021380 0.000127 1.000010 0.000461 46.106532
47.110000 0.000036 596.277080 0.021380 0.000127 1.000010 0.000461 46.126114
47.130000 0.000073 596.789441 0.021380 0.000253 1.000020 0.000923 46.146158
47.150000 0.000073 597.296053 0.021380 0.000253 1.000020 0.000923 46.165740
47.170000 0.000073 597.802880 0.021380 0.000253 1.000020 0.000924 46.185323
47.190000 -0.000007 598.296760 0.021380 -0.000025 0.999998 -0.000092 46.203889
47.210000 0.000401 598.871072 0.021382 0.001395 1.000110 0.005085 46.228648
47.230000 -0.000193 599.280902 0.021379 -0.000673 0.999947 -0.002451 46.240695
47.250000 0.000292 599.868328 0.021382 0.001016 1.000080 0.003701 46.266429
47.270000 -0.000288 600.280809 0.021378 -0.001003 0.999921 -0.003656 46.278653
47.290000 -0.000357 600.777459 0.021378 -0.001245 0.999902 -0.004538 46.297354
47.310000 -0.000018 601.341656 0.021380 -0.000064 0.999995 -0.000232 46.321242
47.330000 0.000328 601.907367 0.021382 0.001144 1.000090 0.004171 46.345227
47.350000 -0.000051 602.353518 0.021380 -0.000178 0.999986 -0.000649 46.359989
47.370000 -0.000007 602.869712 0.021380 -0.000025 0.999998 -0.000093 46.380127
47.390000 0.000219 603.416302 0.021381 0.000764 1.000060 0.002784 46.402586
47.410000 0.000109 603.907613 0.021381 0.000382 1.000030 0.001393 46.420777
47.430000 0.000073 604.411195 0.021380 0.000255 1.000020 0.000929 46.439895
47.450000 -0.000284 604.861751 0.021378 -0.000994 0.999922 -0.003624 46.454925
47.470000 0.000073 605.431083 0.021380 0.000255 1.000020 0.000930 46.479060
47.490000 0.000146 605.953468 0.021381 0.000510 1.000040 0.001860 46.499573
47.510000 0.000000 606.439702 0.021380 0.000000 1.000000 0.000000 46.517295
47.530000 0.000109 606.968597 0.021381 0.000383 1.000030 0.001396 46.538273
47.550000 -0.000375 607.398721 0.021378 -0.001316 0.999897 -0.004795 46.551664
47.570000 -0.000146 607.948086 0.021379 -0.000511 0.999960 -0.001863 46.574178
47.590000 -0.000292 608.435057 0.021378 -0.001023 0.999920 -0.003728 46.591896
47.610000 -0.000051 608.986756 0.021380 -0.000179 0.999986 -0.000653 46.614553
47.630000 0.000109 609.525328 0.021381 0.000384 1.000030 0.001399 46.636187
47.650000 -0.000113 610.000107 0.021379 -0.000397 0.999969 -0.001446 46.652923
47.670000 -0.000324 610.476871 0.021378 -0.001140 0.999911 -0.004154 46.669798
47.690000 0.000292 611.092498 0.021382 0.001025 1.000080 0.003735 46.697269
47.710000 -0.000175 611.526880 0.021379 -0.000615 0.999952 -0.002242 46.710874
47.730000 0.000182 612.099673 0.021381 0.000641 1.000050 0.002337 46.735035
47.750000 0.000255 612.625001 0.021381 0.000898 1.000070 0.003273 46.755553
47.770000 0.000109 613.113778 0.021381 0.000385 1.000030 0.001403 46.773266
47.790000 0.000036 613.615002 0.021380 0.000128 1.000010 0.000468 46.791912
47.810000 0.000036 614.128702 0.021380 0.000128 1.000010 0.000468 46.811495
47.830000 0.000146 614.661056 0.021381 0.000514 1.000040 0.001873 46.832482
47.850000 -0.000168 615.122299 0.021379 -0.000591 0.999954 -0.002155 46.848036
47.870000 -0.000197 615.631690 0.021379 -0.000695 0.999946 -0.002531 46.867242
47.890000 0.000219 616.216462 0.021381 0.000772 1.000060 0.002813 46.892168
47.910000 0.000219 616.731262 0.021381 0.000772 1.000060 0.002815 46.911752
47.930000 0.000219 617.246278 0.021381 0.000773 1.000060 0.002816 46.931335
47.950000 0.000219 617.761509 0.021381 0.000773 1.000060 0.002817 46.950918
47.970000 0.000036 618.246042 0.021380 0.000129 1.000010 0.000470 46.968153
47.990000 0.000328 618.811177 0.021382 0.001160 1.000090 0.004229 46.991494
48.010000 -0.000157 619.244705 0.021379 -0.000555 0.999957 -0.002021 47.004826
48.030000 -0.000062 619.776857 0.021380 -0.000219 0.999983 -0.000799 47.025630
48.050000 -0.000095 620.287540 0.021379 -0.000336 0.999974 -0.001223 47.044789
48.070000 0.000364 620.882239 0.021382 0.001291 1.000100 0.004707 47.070301
48.090000 0.000255 621.380355 0.021381 0.000904 1.000070 0.003296 47.088472
48.110000 0.000219 621.891091 0.021381 0.000776 1.000060 0.002826 47.107584
48.130000 -0.000004 622.370292 0.021380 -0.000013 0.999999 -0.000047 47.124293
48.150000 0.000219 622.925637 0.021381 0.000776 1.000060 0.002829 47.146751
48.170000 0.000219 623.443232 0.021381 0.000777 1.000060 0.002830 47.166334
48.190000 0.000073 623.936085 0.021380 0.000259 1.000020 0.000944 47.184030
48.210000 -0.000055 624.432233 0.021380 -0.000194 0.999985 -0.000708 47.201961
48.230000 0.000437 625.034804 0.021383 0.001555 1.000120 0.005667 47.227917
48.250000 0.000292 625.528271 0.021382 0.001037 1.000080 0.003779 47.245612
48.270000 -0.000168 625.968075 0.021379 -0.000597 0.999954 -0.002174 47.259241
48.290000 0.000182 626.547051 0.021381 0.000649 1.000050 0.002364 47.283361
48.310000 -0.000051 627.026015 0.021380 -0.000182 0.999986 -0.000662 47.299917
48.330000 0.000182 627.585454 0.021381 0.000649 1.000050 0.002366 47.322527
48.350000 -0.000186 628.041543 0.021379 -0.000662 0.999949 -0.002414 47.337329
48.370000 0.000437 628.668720 0.021383 0.001559 1.000120 0.005683 47.365009
48.390000 -0.000412 629.042127 0.021378 -0.001469 0.999887 -0.005354 47.373554
48.410000 0.000146 629.658545 0.021381 0.000520 1.000040 0.001896 47.400386
48.430000 0.000109 630.172623 0.021381 0.000390 1.000030 0.001423 47.419494
48.450000 0.000510 630.762585 0.021383 0.001822 1.000140 0.006641 47.444295
48.470000 0.000146 631.220327 0.021381 0.000521 1.000040 0.001898 47.459134
48.490000 0.000073 631.728716 0.021380 0.000261 1.000020 0.000950 47.477768
48.510000 0.000255 632.281556 0.021381 0.000912 1.000070 0.003325 47.499725
48.530000 0.000146 632.784043 0.021381 0.000522 1.000040 0.001901 47.517883
48.550000 -0.000128 633.258216 0.021379 -0.000457 0.999965 -0.001664 47.533901
48.570000 0.000364 633.865623 0.021382 0.001305 1.000100 0.004756 47.559902
48.590000 0.000255 634.368723 0.021381 0.000914 1.000070 0.003330 47.578059
48.610000 0.000036 634.852962 0.021380 0.000131 1.000010 0.000476 47.594787
48.630000 0.000364 635.432658 0.021382 0.001307 1.000100 0.004761 47.618654
48.650000 0.000292 635.942714 0.021382 0.001046 1.000080 0.003811 47.637286
48.670000 -0.000026 636.410326 0.021380 -0.000092 0.999993 -0.000334 47.652724
48.690000 -0.000022 636.934111 0.021380 -0.000078 0.999994 -0.000286 47.672353
48.710000 0.000328 637.518671 0.021382 0.001178 1.000090 0.004292 47.696514
48.730000 -0.000146 637.959363 0.021379 -0.000524 0.999960 -0.001908 47.709895
48.750000 0.000182 638.540605 0.021381 0.000655 1.000050 0.002387 47.733772
48.770000 0.000255 639.077424 0.021381 0.000917 1.000070 0.003343 47.754310
48.790000 0.000583 639.659247 0.021383 0.002097 1.000160 0.007643 47.778193
48.810000 -0.000066 640.069839 0.021380 -0.000236 0.999982 -0.000860 47.789272
48.830000 0.000328 640.663671 0.021382 0.001181 1.000090 0.004303 47.814017
48.850000 0.000182 641.162945 0.021381 0.000656 1.000050 0.002391 47.831688
48.870000 0.000401 641.726558 0.021382 0.001444 1.000110 0.005263 47.854142
48.890000 -0.000171 642.151094 0.021379 -0.000617 0.999953 -0.002250 47.866211
48.910000 0.000036 642.713221 0.021380 0.000131 1.000010 0.000479 47.888521
48.930000 0.000146 643.258254 0.021381 0.000526 1.000040 0.001916 47.909541
48.950000 0.000328 643.816410 0.021382 0.001184 1.000090 0.004313 47.931520
48.970000 0.000328 644.342619 0.021382 0.001184 1.000090 0.004315 47.951104
48.990000 0.000109 644.830354 0.021381 0.000395 1.000030 0.001439 47.967810
49.010000 -0.000197 645.302752 0.021379 -0.000711 0.999946 -0.002591 47.983362
49.030000 -0.000040 645.857302 0.021380 -0.000145 0.999989 -0.000528 48.005007
49.050000 -0.000179 646.359755 0.021379 -0.000646 0.999951 -0.002353 48.022764
49.070000 0.000182 646.951010 0.021381 0.000659 1.000050 0.002402 48.047102
49.090000 0.000109 647.465538 0.021381 0.000396 1.000030 0.001442 48.065723
49.110000 -0.000007 647.972485 0.021380 -0.000026 0.999998 -0.000096 48.083767
49.130000 0.000073 648.514632 0.021380 0.000264 1.000020 0.000962 48.104408
49.150000 0.000182 649.062209 0.021381 0.000660 1.000050 0.002406 48.125434
49.170000 -0.000033 649.552222 0.021380 -0.000119 0.999991 -0.000433 48.142177
49.190000 0.000182 650.119098 0.021381 0.000661 1.000050 0.002408 48.164600
49.210000 0.000219 650.654371 0.021381 0.000793 1.000060 0.002891 48.184665
49.230000 0.000036 651.150801 0.021380 0.000132 1.000010 0.000482 48.201838
49.250000 0.000219 651.712561 0.021381 0.000794 1.000060 0.002893 48.223832
49.270000 0.000328 652.261544 0.021382 0.001191 1.000090 0.004342 48.244862
49.290000 0.000437 652.810774 0.021383 0.001589 1.000120 0.005791 48.265894
49.310000 0.000510 653.353718 0.021383 0.001855 1.000140 0.006759 48.286444
49.330000 0.000255 653.838057 0.021381 0.000928 1.000070 0.003381 48.302648
49.350000 0.000073 654.335623 0.021380 0.000265 1.000020 0.000966 48.319815
49.370000 0.000364 654.918482 0.021382 0.001326 1.000100 0.004834 48.343265
49.390000 0.000036 655.390226 0.021380 0.000133 1.000010 0.000484 48.358497
49.410000 0.000219 655.953917 0.021381 0.000796 1.000060 0.002903 48.380498
49.430000 0.000328 656.504747 0.021382 0.001195 1.000090 0.004356 48.401533
49.450000 -0.000474 656.891579 0.021377 -0.001727 0.999870 -0.006294 48.410465
49.470000 0.000255 657.554547 0.021381 0.000930 1.000070 0.003391 48.439732
49.490000 0.000292 658.092914 0.021382 0.001064 1.000080 0.003876 48.459800
49.510000 -0.000080 658.557747 0.021380 -0.000293 0.999978 -0.001066 48.474439
49.530000 0.000146 659.130779 0.021381 0.000532 1.000040 0.001940 48.497028
49.550000 0.000182 659.669791 0.021381 0.000666 1.000050 0.002426 48.517096
49.570000 0.000073 660.182622 0.021380 0.000266 1.000020 0.000971 48.535223
49.590000 0.000073 660.715457 0.021380 0.000266 1.000020 0.000971 48.554805
49.610000 0.000219 661.274957 0.021381 0.000800 1.000060 0.002914 48.576331
49.630000 0.000073 661.781772 0.021380 0.000267 1.000020 0.000972 48.593970
49.650000 -0.000197 662.266242 0.021379 -0.000720 0.999946 -0.002625 48.609955
49.670000 0.000255 662.882089 0.021381 0.000934 1.000070 0.003404 48.635567
49.690000 -0.000109 663.349688 0.021379 -0.000401 0.999970 -0.001460 48.650285
49.710000 0.000036 663.910342 0.021380 0.000134 1.000010 0.000487 48.671813
49.730000 0.000073 664.451321 0.021380 0.000267 1.000020 0.000974 48.691883
49.750000 -0.000102 664.953957 0.021379 -0.000374 0.999972 -0.001364 48.709127
49.770000 0.000146 665.533955 0.021381 0.000535 1.000040 0.001949 48.732022
49.790000 0.000036 666.048969 0.021380 0.000134 1.000010 0.000487 48.750143
49.810000 0.000109 666.597495 0.021381 0.000401 1.000030 0.001463 48.770700
49.830000 0.000036 667.119572 0.021380 0.000134 1.000010 0.000488 48.789307
49.850000 0.000292 667.701931 0.021382 0.001071 1.000080 0.003905 48.812306
49.870000 0.000036 668.191035 0.021380 0.000134 1.000010 0.000488 48.828472
49.890000 0.000000 668.720401 0.021380 0.000000 1.000000 0.000000 48.847566
49.910000 0.000036 669.263357 0.021380 0.000134 1.000010 0.000489 48.867636
49.930000 0.000182 669.826632 0.021381 0.000671 1.000050 0.002444 48.889174
49.950000 0.000073 670.343243 0.021380 0.000268 1.000020 0.000978 48.907290
49.970000 -0.000313 670.809050 0.021378 -0.001155 0.999914 -0.004208 48.921686
49.990000 -0.000255 671.356869 0.021379 -0.000940 0.999930 -0.003426 48.942050
50.010000 0.000000 671.941205 0.021380 0.000000 1.000000 0.000000 48.965058
50.030000 -0.000084 672.463291 0.021380 -0.000309 0.999977 -0.001127 48.983514
50.050000 0.000036 673.023256 0.021380 0.000134 1.000010 0.000490 49.004713
50.070000 -0.000029 673.549120 0.021380 -0.000108 0.999992 -0.000392 49.023412
50.090000 -0.000219 674.052261 0.021379 -0.000807 0.999940 -0.002943 49.040444
50.110000 0.000219 674.671597 0.021381 0.000808 1.000060 0.002944 49.065913
50.130000 0.000109 675.190002 0.021381 0.000404 1.000030 0.001472 49.084023
50.150000 -0.000120 675.686291 0.021379 -0.000445 0.999967 -0.001620 49.100513
50.170000 -0.000036 676.240884 0.021380 -0.000135 0.999990 -0.000491 49.121224
50.190000 -0.000401 676.712473 0.021378 -0.001483 0.999890 -0.005406 49.135892
50.210000 -0.000423 677.247837 0.021378 -0.001565 0.999884 -0.005703 49.155177
50.230000 -0.000080 677.851196 0.021380 -0.000297 0.999978 -0.001082 49.179380
50.250000 -0.000193 678.370071 0.021379 -0.000716 0.999947 -0.002608 49.197436
50.270000 -0.000138 678.920358 0.021379 -0.000513 0.999962 -0.001870 49.217755
50.290000 -0.000233 679.443018 0.021379 -0.000865 0.999936 -0.003151 49.236057
50.310000 0.000437 680.108671 0.021383 0.001622 1.000120 0.005911 49.264701
50.330000 0.000219 680.608679 0.021381 0.000811 1.000060 0.002957 49.281329
50.350000 -0.000179 681.075462 0.021379 -0.000663 0.999951 -0.002416 49.295539
50.370000 0.000182 681.684126 0.021381 0.000677 1.000050 0.002466 49.320002
50.390000 -0.000026 682.186690 0.021380 -0.000095 0.999993 -0.000345 49.336773
50.410000 0.000036 682.739929 0.021380 0.000135 1.000010 0.000494 49.357194
50.430000 -0.000022 683.270854 0.021380 -0.000081 0.999994 -0.000296 49.375986
50.450000 0.000401 683.892240 0.021382 0.001491 1.000110 0.005434 49.401298
50.470000 0.000255 684.407207 0.021381 0.000949 1.000070 0.003459 49.418906
50.490000 0.000292 684.956590 0.021382 0.001085 1.000080 0.003955 49.438984
50.510000 -0.000033 685.438340 0.021380 -0.000122 0.999991 -0.000445 49.454166
50.530000 -0.000087 685.970972 0.021379 -0.000326 0.999976 -0.001187 49.473006
50.550000 0.000073 686.544308 0.021380 0.000272 1.000020 0.000990 49.494765
50.570000 -0.000058 687.062940 0.021380 -0.000217 0.999984 -0.000792 49.512565
50.590000 -0.000102 687.598251 0.021379 -0.000381 0.999972 -0.001387 49.531553
50.610000 -0.000251 688.113807 0.021379 -0.000938 0.999931 -0.003419 49.549102
50.630000 0.000182 688.739727 0.021381 0.000680 1.000050 0.002479 49.574582
50.650000 -0.000044 689.241236 0.021380 -0.000163 0.999988 -0.000595 49.591091
50.670000 0.000219 689.835326 0.021381 0.000817 1.000060 0.002977 49.614245
50.690000 -0.000142 690.311661 0.021379 -0.000531 0.999961 -0.001936 49.628914
50.710000 -0.000317 690.823338 0.021378 -0.001185 0.999913 -0.004320 49.646112
50.730000 -0.000098 691.409852 0.021379 -0.000368 0.999973 -0.001341 49.668673
50.750000 0.000219 692.015329 0.021381 0.000818 1.000060 0.002981 49.692578
50.770000 0.000073 692.533167 0.021380 0.000273 1.000020 0.000994 49.710173
50.790000 0.000036 693.071968 0.021380 0.000136 1.000010 0.000497 49.729258
50.810000 -0.000197 693.573517 0.021379 -0.000737 0.999946 -0.002686 49.745656
50.830000 0.000036 694.164064 0.021380 0.000137 1.000010 0.000498 49.768422
50.850000 0.000219 694.745170 0.021381 0.000820 1.000060 0.002987 49.790494
50.870000 0.000036 695.257021 0.021380 0.000137 1.000010 0.000498 49.807587
50.890000 0.000437 695.880359 0.021383 0.001641 1.000120 0.005979 49.832650
50.910000 -0.000051 696.334125 0.021380 -0.000191 0.999986 -0.000698 49.845555
50.930000 0.000000 696.891099 0.021380 0.000000 1.000000 0.000000 49.865835
50.950000 0.000073 697.452487 0.021380 0.000274 1.000020 0.000998 49.886415
50.970000 0.000109 698.007133 0.021381 0.000411 1.000030 0.001497 49.906497
50.990000 -0.000160 698.503328 0.021379 -0.000603 0.999956 -0.002197 49.922385
51.010000 0.000328 699.145065 0.021382 0.001233 1.000090 0.004495 49.948659
51.030000 0.000109 699.651437 0.021381 0.000411 1.000030 0.001499 49.965245
51.050000 -0.000051 700.169160 0.021380 -0.000192 0.999986 -0.000700 49.982628
51.070000 0.000364 700.797765 0.021382 0.001372 1.000100 0.005000 50.007910
51.090000 0.000109 701.297675 0.021381 0.000412 1.000030 0.001501 50.023993
51.110000 -0.000302 701.767544 0.021378 -0.001140 0.999917 -0.004153 50.037921
51.130000 0.000073 702.389218 0.021380 0.000275 1.000020 0.001001 50.062658
51.150000 0.000036 702.931789 0.021380 0.000137 1.000010 0.000501 50.081739
51.170000 0.000109 703.495668 0.021381 0.000412 1.000030 0.001503 50.102324
51.190000 -0.000233 703.979525 0.021379 -0.000880 0.999936 -0.003208 50.117195
51.210000 0.000073 704.588909 0.021380 0.000275 1.000020 0.001003 50.140988
51.230000 -0.000164 705.093535 0.021379 -0.000619 0.999955 -0.002257 50.157310
51.250000 0.000073 705.690044 0.021380 0.000275 1.000020 0.001004 50.180153
51.270000 0.000255 706.276245 0.021381 0.000964 1.000070 0.003514 50.202245
51.290000 0.000109 706.799106 0.021381 0.000413 1.000030 0.001507 50.219820
51.310000 0.000182 707.364578 0.021381 0.000689 1.000050 0.002512 50.240407
51.330000 0.000146 707.909051 0.021381 0.000552 1.000040 0.002010 50.259488
51.350000 0.000292 708.489149 0.021382 0.001104 1.000080 0.004022 50.281082
51.370000 -0.000087 708.967412 0.021379 -0.000331 0.999976 -0.001207 50.295434
51.390000 0.000219 709.579168 0.021381 0.000828 1.000060 0.003019 50.319243
51.410000 0.000292 710.145787 0.021382 0.001105 1.000080 0.004027 50.339833
51.430000 -0.000040 710.633761 0.021380 -0.000152 0.999989 -0.000554 50.354834
51.450000 0.000146 711.222839 0.021381 0.000553 1.000040 0.002015 50.376985
51.470000 -0.000142 711.719662 0.021379 -0.000539 0.999961 -0.001965 50.392587
51.490000 -0.000080 712.284992 0.021380 -0.000304 0.999978 -0.001109 50.413025
51.510000 0.000364 712.925407 0.021382 0.001384 1.000100 0.005043 50.438760
51.530000 0.000146 713.436330 0.021381 0.000554 1.000040 0.002018 50.455317
51.550000 0.000219 714.004520 0.021381 0.000831 1.000060 0.003028 50.475909
51.570000 -0.000299 714.457195 0.021378 -0.001136 0.999918 -0.004140 50.488322
51.590000 0.000146 715.098706 0.021381 0.000554 1.000040 0.002020 50.514065
51.610000 0.000182 715.660417 0.021381 0.000693 1.000050 0.002527 50.534153
51.630000 0.000146 716.208031 0.021381 0.000555 1.000040 0.002022 50.553231
51.650000 -0.000055 716.723595 0.021380 -0.000208 0.999985 -0.000759 50.570033
51.670000 0.000255 717.339734 0.021381 0.000972 1.000070 0.003541 50.593915
51.690000 0.000146 717.873630 0.021381 0.000556 1.000040 0.002024 50.611980
51.710000 0.000146 718.429260 0.021381 0.000556 1.000040 0.002025 50.631563
51.730000 0.000401 719.035432 0.021382 0.001529 1.000110 0.005571 50.654691
51.750000 0.000474 719.605920 0.021383 0.001807 1.000130 0.006587 50.675289
51.770000 0.000182 720.104640 0.021381 0.000695 1.000050 0.002534 50.690818
51.790000 0.000073 720.639516 0.021380 0.000278 1.000020 0.001014 50.708880
51.810000 0.000182 721.217845 0.021381 0.000696 1.000050 0.002536 50.729984
51.830000 0.000036 721.745900 0.021380 0.000139 1.000010 0.000507 50.747538
51.850000 0.000146 722.324687 0.021381 0.000557 1.000040 0.002031 50.768643
51.870000 -0.000335 722.786619 0.021378 -0.001282 0.999908 -0.004672 50.781522
51.890000 -0.000288 723.353514 0.021378 -0.001101 0.999921 -0.004014 50.801763
51.910000 0.000073 723.982900 0.021380 0.000279 1.000020 0.001017 50.826375
51.930000 0.000292 724.584354 0.021382 0.001116 1.000080 0.004068 50.849008
51.950000 -0.000230 725.038899 0.021379 -0.000879 0.999937 -0.003204 50.861318
51.970000 0.000146 725.672006 0.021381 0.000559 1.000040 0.002035 50.886140
51.990000 0.000036 726.208859 0.021380 0.000140 1.000010 0.000509 50.904196
52.010000 0.000219 726.804034 0.021381 0.000838 1.000060 0.003055 50.926324
52.030000 0.000000 727.319475 0.021380 0.000000 1.000000 0.000000 50.942851
52.050000 0.000146 727.907852 0.021381 0.000559 1.000040 0.002038 50.964472
52.070000 -0.000128 728.412718 0.021379 -0.000490 0.999965 -0.001784 50.980231
52.090000 0.000146 729.027064 0.021381 0.000560 1.000040 0.002040 51.003638
52.110000 0.000182 729.594288 0.021381 0.000700 1.000050 0.002551 51.023731
52.130000 0.000328 730.183642 0.021382 0.001261 1.000090 0.004594 51.045355
52.150000 0.000073 730.692881 0.021380 0.000280 1.000020 0.001021 51.061365
52.170000 -0.000055 731.227850 0.021380 -0.000210 0.999985 -0.000766 51.079160
52.190000 0.000182 731.836175 0.021381 0.000701 1.000050 0.002555 51.102063
52.210000 0.000219 732.404507 0.021381 0.000842 1.000060 0.003067 51.122157
52.230000 0.000146 732.951078 0.021381 0.000561 1.000040 0.002046 51.140718
52.250000 0.000109 733.505177 0.021381 0.000421 1.000030 0.001535 51.159789
52.270000 0.000255 734.096181 0.021381 0.000983 1.000070 0.003582 51.181419
52.290000 0.000292 734.665407 0.021382 0.001124 1.000080 0.004096 51.201514
52.310000 0.000146 735.198101 0.021381 0.000562 1.000040 0.002049 51.219049
52.330000 0.000000 735.730964 0.021380 0.000000 1.000000 0.000000 51.236583
52.350000 -0.000066 736.280197 0.021380 -0.000253 0.999982 -0.000923 51.255242
52.370000 0.000182 736.892993 0.021381 0.000704 1.000050 0.002564 51.278311
52.390000 -0.000153 737.388094 0.021379 -0.000591 0.999958 -0.002154 51.293175
52.410000 0.000109 738.004335 0.021381 0.000422 1.000030 0.001539 51.316451
52.430000 0.000073 738.560312 0.021380 0.000282 1.000020 0.001027 51.335520
52.450000 0.000255 739.160839 0.021381 0.000986 1.000070 0.003595 51.357670
52.470000 0.000219 739.717256 0.021381 0.000846 1.000060 0.003082 51.376740
52.490000 0.000292 740.296085 0.021382 0.001128 1.000080 0.004111 51.397351
52.510000 0.000328 740.867743 0.021382 0.001270 1.000090 0.004627 51.417449
52.530000 -0.000095 741.346215 0.021379 -0.000367 0.999974 -0.001337 51.431067
52.550000 0.000109 741.952383 0.021381 0.000424 1.000030 0.001544 51.453529
52.570000 0.000073 742.509825 0.021380 0.000282 1.000020 0.001029 51.472597
52.590000 -0.000098 743.039977 0.021379 -0.000381 0.999973 -0.001390 51.489760
52.610000 0.000109 743.647628 0.021381 0.000424 1.000030 0.001545 51.512278
52.630000 0.000328 744.257791 0.021382 0.001273 1.000090 0.004638 51.534952
52.650000 0.000292 744.816104 0.021382 0.001132 1.000080 0.004124 51.554020
52.670000 0.000219 745.367167 0.021381 0.000849 1.000060 0.003094 51.572573
52.690000 0.000146 745.918423 0.021381 0.000566 1.000040 0.002064 51.591124
52.710000 -0.000117 746.431055 0.021379 -0.000453 0.999968 -0.001651 51.606991
52.730000 0.000036 747.028981 0.021380 0.000142 1.000010 0.000516 51.628741
52.750000 0.000146 747.618198 0.021381 0.000567 1.000040 0.002066 51.649873
52.770000 0.000036 748.162775 0.021380 0.000142 1.000010 0.000517 51.667906
52.790000 -0.000215 748.678333 0.021379 -0.000837 0.999941 -0.003050 51.683922
52.810000 0.000364 749.364866 0.021382 0.001419 1.000100 0.005171 51.711724
52.830000 0.000292 749.917569 0.021382 0.001136 1.000080 0.004138 51.730273
52.850000 0.000255 750.477969 0.021381 0.000994 1.000070 0.003622 51.749340
52.870000 0.000219 751.038573 0.021381 0.000852 1.000060 0.003106 51.768406
52.890000 0.000036 751.569317 0.021380 0.000142 1.000010 0.000518 51.785400
52.910000 0.000073 752.145348 0.021380 0.000284 1.000020 0.001036 51.805500
52.930000 -0.000015 752.696013 0.021380 -0.000057 0.999996 -0.000207 51.823839
52.950000 -0.000007 753.266451 0.021380 -0.000028 0.999998 -0.000104 51.843524
52.970000 -0.000255 753.784337 0.021379 -0.000996 0.999930 -0.003630 51.859580
52.990000 0.000036 754.414013 0.021380 0.000142 1.000010 0.000519 51.883311
53.010000 -0.000062 754.963213 0.021380 -0.000242 0.999983 -0.000882 51.901492
53.030000 -0.000168 755.511086 0.021379 -0.000655 0.999954 -0.002388 51.919568
53.050000 0.000474 756.214144 0.021383 0.001853 1.000130 0.006752 51.948291
53.070000 0.000328 756.754174 0.021382 0.001283 1.000090 0.004677 51.965797
53.090000 -0.000084 757.239093 0.021380 -0.000328 0.999977 -0.001196 51.979507
53.110000 -0.000091 757.808217 0.021379 -0.000357 0.999975 -0.001300 51.998985
